country,billing_city,billing_region,sum,latitude,longitude
United States,Ridgeville,South Carolina,17.995,33.108017,-80.308611
United States,Atlanta,Texas,55.495,33.10898,-94.164617
United States,Calera,Alabama,142.03,33.1098,-86.755987
United States,Escondido,California,5198.31,33.110117,-117.069987
United States,Cumby,Texas,14.12,33.111761,-95.794536
United States,Brashear,Texas,67.74,33.115521,-95.73451
United States,Greenville,Texas,587.205,33.117476,-96.102416
United States,Juliette,Georgia,55.32,33.119412,-83.823529
United States,Lake Dallas,Texas,620.3,33.121903,-97.023709
United States,Dorchester,South Carolina,25.5,33.124688,-80.403398
United States,Montevallo,Alabama,200.71,33.124765,-86.862228
United States,Clifton,Arizona,62.975,33.132343,-109.246199
United States,Sulphur Springs,Texas,127.455,33.134541,-95.592161
United States,Milner,Georgia,188.81,33.141023,-84.175909
United States,San Marcos,California,2457.09,33.144386,-117.169716
United States,Elephant Butte,New Mexico,171.235,33.145,-107.188333
United States,Wadley,Alabama,94.47,33.149192,-85.551344
United States,Frisco,Texas,4767.6,33.149901,-96.824105
United States,Gay,Georgia,10.625,33.149902,-84.580576
United States,Frisco,Texas,4767.6,33.150556,-96.823333
United States,Queen Creek,Arizona,2141.855,33.151087,-111.511058
United States,Crossett,Arkansas,86.49,33.152369,-91.959152
United States,Ethel,Mississippi,2.03,33.152587,-89.494707
United States,Princeton,Texas,815.54,33.155542,-96.498073
United States,Roanoke,Alabama,105.725,33.156443,-85.357854
United States,Haskell,Texas,24.995,33.157993,-99.730923
United States,Williamson,Georgia,26.2,33.159838,-84.379493
United States,Carlsbad,California,3184.775,33.160241,-117.324998
United States,Moncks Corner,South Carolina,950.845,33.163071,-80.036576
United States,Hogansville,Georgia,48.87,33.164382,-84.930856
United States,Vista,California,3902.245,33.1694,-117.242
United States,Woodstock,Alabama,9.995,33.169808,-87.163469
United States,Mount Vernon,Texas,99.73,33.170204,-95.218106
United States,Sylacauga,Alabama,49.48,33.171675,-86.271257
United States,Keysville,Georgia,146.465,33.17191,-82.183368
United States,Mount Pleasant,Texas,62.485,33.173309,-94.969461
United States,Vance,Alabama,8.5,33.17498,-87.257362
United States,Cottondale,Alabama,36.99,33.176667,-87.387051
United States,Columbiana,Alabama,166.49,33.176964,-86.616145
United States,Ponder,Texas,198.725,33.177383,-97.284815
United States,Little Elm,Texas,1253.93,33.178319,-96.967811
United States,Saint George,South Carolina,29.75,33.184532,-80.573246
United States,Bridgeport,Texas,38.94,33.187027,-97.78098
United States,West,Mississippi,2.495,33.1883,-89.769526
United States,Naples,Texas,25.5,33.191186,-94.689061
United States,Oceanside,California,5872.175,33.1951,-117.3776
United States,Mckinney,Texas,3749,33.196558,-96.608488
United States,Tuscaloosa,Alabama,614.35,33.196891,-87.562666
United States,Tahoka,Texas,24.995,33.198803,-101.821976
United States,Mitchell,Georgia,13.675,33.20515,-82.681654
United States,El Dorado,Arkansas,98.905,33.20735,-92.662856
United States,Mescalero,New Mexico,61.24,33.216436,-105.774293
United States,Pinopolis,South Carolina,7.995,33.224125,-80.039761
United States,Denton,Texas,1549.24,33.22893,-97.131436
United States,Wilsonville,Alabama,11.25,33.229255,-86.529894
United States,Maylene,Alabama,88.45,33.231694,-86.872745
United States,Jacksboro,Texas,9.995,33.234655,-98.168138
United States,Decatur,Texas,119.59,33.235077,-97.573995
United States,Prosper,Texas,1214.44,33.236169,-96.795401
United States,Alabaster,Alabama,121.465,33.236868,-86.812861
United States,Queen Creek,Arizona,2141.855,33.238577,-111.643596
United States,Grantville,Georgia,88.255,33.247253,-84.834977
United States,Ashland,Alabama,9.995,33.247363,-85.828976
United States,Valley Center,California,492.63,33.249046,-117.012232
United States,Coker,Alabama,100.22,33.252612,-87.636528
United States,Griffin,Georgia,329.16,33.2549,-84.272759
United States,Northport,Alabama,557.78,33.2605,-87.5872
United States,Childersburg,Alabama,206.895,33.266928,-86.337622
United States,Krum,Texas,106.435,33.27337,-97.267452
United States,Brookwood,Alabama,9,33.277523,-87.309025
United States,Bamberg,South Carolina,29.995,33.277915,-81.017744
United States,Jackson,Georgia,790.68,33.282006,-83.978391
United States,Melissa,Texas,843.385,33.284114,-96.574009
United States,Senoia,Georgia,334.3,33.284459,-84.591779
United States,Mc Calla,Alabama,327.375,33.284546,-87.102379
United States,Franklin,Georgia,57.485,33.291073,-85.105459
United States,Aubrey,Texas,1227.33,33.291997,-96.987866
United States,Bonsall,California,435.615,33.294033,-117.18969
United States,Bonneau,South Carolina,17,33.297332,-79.92164
United States,Brooks,Georgia,20,33.298433,-84.476941
United States,Wedowee,Alabama,32.49,33.301854,-85.473737
United States,Higley,Arizona,38.245,33.302382,-111.696926
United States,Fouke,Arkansas,9.995,33.302476,-93.900953
United States,Pauma Valley,California,9.995,33.306285,-116.959552
United States,Mount Holly,Arkansas,26.985,33.308534,-92.944265
United States,Celina,Texas,697.555,33.310316,-96.767325
United States,Pelham,Alabama,316.085,33.31046,-86.806176
United States,Monticello,Georgia,67.74,33.311797,-83.714049
United States,Eatonton,Georgia,85.975,33.312723,-83.36277
United States,Helena,Alabama,164.19,33.316978,-86.813786
United States,Chico,Texas,24.995,33.319315,-97.803133
United States,Denmark,South Carolina,22.495,33.320925,-81.14072
United States,Crawford,Mississippi,19.125,33.321922,-88.567119
United States,Apache Junction,Arizona,320.185,33.3277,-111.3259
United States,Chandler,Arizona,5167.05,33.330091,-111.863156
United States,Meadow,Texas,27,33.332098,-102.249196
United States,Hephzibah,Georgia,150.885,33.343328,-82.088689
United States,Laveen,Arizona,897.195,33.343572,-112.171618
United States,Anna,Texas,1014.63,33.344516,-96.563862
United States,Locust Grove,Georgia,82.475,33.344936,-84.09825
United States,Ruidoso,New Mexico,105.03,33.347406,-105.650994
United States,Gilbert,Arizona,6769.695,33.35,-111.8092
United States,Woodland,Alabama,9.995,33.355453,-85.353768
United States,Sanger,Texas,330.93,33.356266,-97.181432
United States,Wolfe City,Texas,22.5,33.360479,-96.06907
United States,Blackville,South Carolina,24.995,33.364476,-81.271844
United States,Fallbrook,California,1515.35,33.369015,-117.228952
United States,Alvord,Texas,8.5,33.36982,-97.688488
United States,Pilot Point,Texas,40.79,33.370983,-96.944554
United States,Chelsea,Alabama,358.94,33.371582,-86.614132
United States,Cope,South Carolina,25.5,33.372555,-80.963111
United States,Coila,Mississippi,9.995,33.373111,-89.991516
United States,Lewisville,Arkansas,63.73,33.373603,-93.595258
United States,Greenville,Mississippi,205.895,33.378737,-91.046793
United States,Cooper,Texas,119.99,33.381166,-95.662311
United States,Roswell,New Mexico,317.43,33.388504,-104.525857
United States,Buckeye,Arizona,1335.82,33.38896,-112.607728
United States,Newnan,Georgia,1062.895,33.389404,-84.816952
United States,Peachtree City,Georgia,163.945,33.391467,-84.563478
United States,Williston,South Carolina,21.25,33.392608,-81.416146
United States,Sharpsburg,Georgia,160.97,33.401287,-84.654027
United States,Birmingham,Alabama,3995,33.401559,-86.705511
United States,Globe,Arizona,299.08,33.402426,-110.789247
United States,Leonard,Texas,107.575,33.404363,-96.223772
United States,Texarkana,Texas,336.085,33.407371,-94.118245
United States,Bessemer,Alabama,358.58,33.409002,-86.947547
United States,Hampton,Georgia,279.795,33.412398,-84.294744
United States,Harlem,Georgia,117.72,33.417007,-82.309659
United States,Knox City,Texas,110.975,33.418294,-99.8137
United States,Tonopah,Arizona,74.73,33.422797,-112.952785
United States,Trenton,Texas,24.995,33.423491,-96.339754
United States,Ladonia,Texas,114.74,33.424527,-95.945489
United States,Beech Island,South Carolina,65.875,33.427222,-81.891111
United States,Tempe,Arizona,2439.53,33.4273,-111.9307
United States,Van Alstyne,Texas,134.485,33.429169,-96.548632
United States,Georgetown,South Carolina,73.985,33.430776,-79.323459
United States,San Clemente,California,2004.065,33.430809,-117.610139
United States,Mesa,Arizona,8374.425,33.43174,-111.846931
United States,Avondale,Arizona,895.115,33.432114,-112.343754
United States,Roopville,Georgia,59.985,33.432226,-85.167148
United States,Tolleson,Arizona,531.66,33.434686,-112.277444
United States,Talladega,Alabama,12.745,33.435445,-86.113352
United States,Slaton,Texas,8.49,33.436795,-101.65192
United States,Goodyear,Arizona,1585.64,33.436809,-112.383385
United States,Texarkana,Arkansas,61.475,33.441667,-94.0375
United States,Sterrett,Alabama,32.99,33.446103,-86.491732
United States,Aguanga,California,9.995,33.447306,-116.799693
United States,Fayetteville,Georgia,531.68,33.448054,-84.463586
United States,Indianola,Mississippi,13.115,33.449075,-90.654144
United States,Gunter,Texas,55.92,33.449513,-96.734103
United States,Starkville,Mississippi,328.95,33.450125,-88.817637
United States,Mcdonough,Georgia,706.41,33.450556,-84.158333
United States,Pawleys Island,South Carolina,24.995,33.450825,-79.134128
United States,Phoenix,Arizona,20118.4,33.451,-112.0685
United States,Andrews,South Carolina,48.42,33.452525,-79.560438
United States,Sunset,Texas,55.48,33.453909,-97.770891
United States,Munday,Texas,19.99,33.456088,-99.632624
United States,Sundown,Texas,127.37,33.456111,-102.488889
United States,Ropesville,Texas,21.25,33.457499,-102.15841
United States,Capistrano Beach,California,28.99,33.459115,-117.662657
United States,Augusta,Georgia,1558.5,33.460084,-81.972959
United States,New Boston,Texas,133.94,33.462119,-94.433882
United States,Windsor,South Carolina,24.995,33.467446,-81.513626
United States,Tioga,Texas,59.98,33.467493,-96.909712
United States,Bogata,Texas,38.665,33.469862,-95.193725
United States,Tyrone,Georgia,29.995,33.471948,-84.591357
United States,De Kalb,Texas,59.98,33.472741,-94.621092
United States,Fairfield,Alabama,47.49,33.473494,-86.918262
United States,Grovetown,Georgia,723.05,33.476622,-82.240937
United States,Dana Point,California,707.18,33.476964,-117.700483
United States,Spur,Texas,22.5,33.479016,-100.857116
United States,White Plains,Georgia,34.99,33.484338,-83.090845
United States,Pleasant Grove,Alabama,9.995,33.488336,-86.976586
United States,Elloree,South Carolina,30.49,33.490608,-80.56784
United States,Temecula,California,3611.825,33.4936,-117.1475
United States,Litchfield Park,Arizona,306.165,33.494127,-112.380497
United States,Clearwater,South Carolina,22.5,33.496667,-81.892222
United States,Orangeburg,South Carolina,21.25,33.502545,-80.859282
United States,Cropwell,Alabama,47.12,33.506448,-86.280026
United States,Whitesburg,Georgia,9.995,33.511093,-84.925426
United States,Augusta,Georgia,1558.5,33.511692,-82.099505
United States,San Juan Capistrano,California,1136.495,33.511714,-117.657409
United States,Greenwood,Mississippi,34.49,33.515884,-90.172589
United States,North Augusta,South Carolina,358.465,33.517766,-81.934794
United States,Birmingham,Alabama,3995,33.519,-86.8014
United States,Whitewright,Texas,27.995,33.519041,-96.451025
United States,Warrenville,South Carolina,19.99,33.519917,-81.829397
United States,Scottsdale,Arizona,7307.42,33.521767,-111.904926
United States,Laguna Niguel,California,1929.93,33.5225,-117.706667
United States,Palmetto,Georgia,64.975,33.524195,-84.678999
United States,Jonesboro,Georgia,309.165,33.524236,-84.358968
United States,Leeds,Alabama,425.665,33.528333,-86.574824
United States,Wolfforth,Texas,307.755,33.530381,-102.026101
United States,Glendale,Arizona,3543.955,33.531122,-112.176703
United States,Mountain Center,California,19.99,33.531667,-116.581954
United States,Ransom Canyon,Texas,9,33.533019,-101.690805
United States,Avery,Texas,26.745,33.533935,-94.786708
United States,Howe,Texas,69.995,33.534867,-96.640723
United States,Buckhead,Georgia,29.75,33.536842,-83.343484
United States,Bowdon,Georgia,22.5,33.537259,-85.25329
United States,Columbus,Mississippi,548.26,33.537699,-88.426194
United States,Evans,Georgia,861.565,33.541194,-82.139775
United States,Laguna Beach,California,699.82,33.542927,-117.772351
United States,Roxton,Texas,9,33.542934,-95.741605
United States,Thermal,California,99.735,33.543418,-116.11584
United States,Paradise Valley,Arizona,361.42,33.549439,-111.956546
United States,Murrells Inlet,South Carolina,204.645,33.550717,-79.05275
United States,Aiken,South Carolina,462.74,33.553024,-81.719429
United States,Riverdale,Georgia,180.13,33.553126,-84.400348
United States,Ladera Ranch,California,1163.03,33.5554,-117.6384
United States,Bowie,Texas,203.6,33.556796,-97.837337
United States,Cameron,South Carolina,27.12,33.557789,-80.646605
United States,Capitan,New Mexico,19.99,33.560232,-105.526906
United States,Graniteville,South Carolina,133.855,33.563016,-81.814686
United States,Murrieta,California,5107.81,33.563071,-117.273838
United States,Stockbridge,Georgia,296.93,33.563343,-84.21649
United States,Greensboro,Georgia,9,33.563682,-83.170192
United States,Dodd City,Texas,77.62,33.564704,-96.06194
United States,Fairburn,Georgia,296.635,33.56482,-84.580857
United States,Waddell,Arizona,281.47,33.567285,-112.43869
United States,Quartzsite,Arizona,22.495,33.5675,-114.2731
United States,Eupora,Mississippi,24.995,33.568908,-89.304542
United States,Crawfordville,Georgia,40.49,33.570801,-82.887234
United States,Mecca,California,27.99,33.571667,-116.076389
United States,Aliso Viejo,California,1342.03,33.572367,-117.708906
United States,Camden,Arkansas,9.995,33.575866,-92.833386
United States,Peoria,Arizona,3876.72,33.576135,-112.234424
United States,Levelland,Texas,257.175,33.578778,-102.367591
United States,Bonham,Texas,218.09,33.580559,-96.183566
United States,Rex,Georgia,89.98,33.580805,-84.278228
United States,Carrollton,Georgia,370.04,33.5809,-85.0792
United States,Covington,Georgia,578.71,33.5817,-83.8467
United States,Union City,Georgia,65.76,33.583155,-84.549853
United States,Moody,Alabama,46.915,33.584132,-86.51557
United States,Morrow,Georgia,43.99,33.584934,-84.324695
United States,Lubbock,Texas,3178.985,33.586527,-101.860634
United States,Shaw,Mississippi,21.25,33.587388,-90.814275
United States,Youngtown,Arizona,24.995,33.590751,-112.301305
United States,Madison,Georgia,49.99,33.594681,-83.461781
United States,Pheba,Mississippi,9.995,33.596056,-88.951842
United States,Newport Coast,California,34.99,33.596382,-117.855317
United States,Oxford,Alabama,75.235,33.596829,-85.83347
United States,Pell City,Alabama,120.85,33.597889,-86.343151
United States,Honey Grove,Texas,65.485,33.598505,-95.9109
United States,Mission Viejo,California,3857.255,33.6,-117.6711
United States,Laguna Hills,California,709.41,33.60028,-117.70854
United States,Corona Del Mar,California,308.58,33.602066,-117.874331
United States,Wildomar,California,471.895,33.602115,-117.263953
United States,Blythe,California,44.995,33.605715,-114.597131
United States,Lincoln,Alabama,44.125,33.605913,-86.111152
United States,Sun City,Arizona,111.47,33.606104,-112.279701
United States,El Mirage,Arizona,371.42,33.608153,-112.324147
United States,Fountain Hills,Arizona,95.975,33.608489,-111.723685
United States,Laguna Woods,California,19.125,33.6087,-117.7311
United States,Riverside,Alabama,40.49,33.608832,-86.198341
United States,Ellenwood,Georgia,204.125,33.61,-84.288056
United States,Heflin,Alabama,37.485,33.611515,-85.588471
United States,Bells,Texas,24.745,33.617817,-96.423668
United States,Oxford,Georgia,30.49,33.618889,-83.8675
United States,Forest Park,Georgia,9.995,33.621111,-84.365833
United States,Winchester,California,741.98,33.624269,-117.088518
United States,Brookston,Texas,40.37,33.624555,-95.688812
United States,Monticello,Arkansas,43.99,33.624951,-91.794845
